Z29b0dRaQv.parta.ni4ITmZyes,count,252,correct,194,incorrect,58,,,,,,,,
dW-d9MrtB_.l05_1_parta.SN0o_hw9OO,count,245,correct,187,incorrect,58,deci_incorrect_inequality,205,,,,,,
_Pd6uU3viE.parta.S4LXbptFc6,count,239,correct,181,incorrect,58,,,,,,,,
wnw-ntqg_a.parta.Hq3es1rAkG,count,236,correct,178,incorrect,58,,,,,,,,
yHG2TZySZ6.bonus.7PdSKkWvOr,count,233,correct,175,incorrect,58,,,,,,,,
F4DAlnBM2D.parta.Us2VIqtivQ,count,228,correct,170,incorrect,58,deci_tens_vs_tenths,191,,,,,,
8_nM5CxuVf.parta.wqhXfQJ0ZS,count,225,correct,167,incorrect,58,,,,,,,,
gKph6LE7HV.parta.u8FVUCc2XL,count,213,correct,155,incorrect,58,,,,,,,,
rv3Gjmc151.partb.makgtiMIXK,count,206,correct,148,incorrect,58,simplifying_bars_2,180,,,,,,
pf5DlOiORW.parta.vq0xjtgjpG,count,204,correct,146,incorrect,58,,,,,,,,
X5Gaw--a_S.set1.p3wWZD5KjP,count,201,correct,143,incorrect,58,inverts_numerator_denominator,68,,,,,,
X5Gaw--a_S.set1.nM-nmTd6kK,count,195,correct,137,incorrect,58,inverts_numerator_denominator,167,,,,,,
tByvyB3l4w.parta.rlaB7LJcSN,count,194,correct,136,incorrect,58,,,,,,,,
F4DAlnBM2D.parta.jUfT_HLkg4,count,186,correct,128,incorrect,58,deci_tens_vs_tenths,143,,,,,,
ybQjHvfg2c.set2.yJvhPIRD8T,count,177,correct,119,incorrect,58,,,,,,,,
_DtSWXiPwY.bonus.v2dFHz-B2W,count,167,correct,109,incorrect,58,,,,,,,,
VPt7dVKlZR.parta.TMT_WzrpqG,count,166,correct,108,incorrect,58,,,,,,,,
QzJINAmgV3.parta.BElawSAuu0,count,160,correct,102,incorrect,58,counting_hops_for_division,123,,,,,,
ybQjHvfg2c.set1.qnv8QQV18c,count,159,correct,101,incorrect,58,,,,,,,,
CauGRPSKDG.parta.rR31VDzzq3,count,158,correct,100,incorrect,58,,,,,,,,
3h0_24Mi7F.parta._mH7aqrJVa,count,156,correct,98,incorrect,58,,,,,,,,
jXFXY00iT2.parta.sqjukTls4g,count,156,correct,98,incorrect,58,,,,,,,,
pet_KLbOxP.bonus10.3IeLC1syqC,count,155,correct,97,incorrect,58,,,,,,,,
ybQjHvfg2c.set1.EEFYXMRQPW,count,145,correct,87,incorrect,58,,,,,,,,
6qpVJwLlU0.parta.tQ-GbKCRuy,count,142,correct,84,incorrect,58,,,,,,,,
3h0_24Mi7F.parta.2YotYzsSci,count,137,correct,79,incorrect,58,,,,,,,,
X5Gaw--a_S.set1.qB2pE7-jOJ,count,135,correct,77,incorrect,58,inverts_numerator_denominator,116,,,,,,
y2XFFdn1Xk.parta.r0ZVbU-rr9,count,135,correct,77,incorrect,58,,,,,,,,
3h0_24Mi7F.parta.oUZUTgi-vO,count,133,correct,75,incorrect,58,,,,,,,,
hyei4uD81i.parta.1K40Ya_K_7,count,99,correct,41,incorrect,58,simplifying_mixed_numbers,88,dragging_to_add_3_circles,88,,,,
0WixYVp1dB.bonus.Z5-l3PJQpw,count,78,correct,20,incorrect,58,,,,,,,,
_hleT5BFsn.parta.XjchIHPfpm,count,1179,correct,1122,incorrect,57,,,,,,,,
Jm7k_a5odz.bonus._xxfcaR6L-,count,746,correct,689,incorrect,57,,,,,,,,
HATDZpzLnn.partb.aL0pxfC-lW,count,730,correct,673,incorrect,57,,,,,,,,
wOSdBvvdc6.parta.aJeISthjz-,count,692,correct,635,incorrect,57,using_correct_piece,602,,,,,,
GQzhzHdUq_.set3.V0cj6WrMH4,count,680,correct,623,incorrect,57,,,,,,,,
yyU0jsjXFO.partb.Ndi7eGriQU,count,661,correct,604,incorrect,57,,,,,,,,
R3R4lMmecq.partb.ghjVn2_vmk,count,638,correct,581,incorrect,57,,,,,,,,
R3R4lMmecq.partb.zfbeKtmEMX,count,628,correct,571,incorrect,57,,,,,,,,
9CzXG73HCn.partb.lVUX0XYSf-,count,582,correct,525,incorrect,57,,,,,,,,
wpU-48K0o_.partb.NRoXg0rurk,count,574,correct,517,incorrect,57,deci_forgot_decimal_point,499,deci_break_tenths_hundredths,499,,,,
t8suuCs7vN.parta.P8M-edpr1g,count,528,correct,471,incorrect,57,,,,,,,,
2yCqg9SbT0.set1.6AD8QK43EX,count,515,correct,458,incorrect,57,inverts_numerator_denominator,354,,,,,,
MwmQMh2Sc3.set1.y6zMC4vKH7,count,478,correct,421,incorrect,57,inverts_numerator_denominator,426,,,,,,
t8suuCs7vN.l31_9_parta.3oiDnHGNAj,count,474,correct,417,incorrect,57,,,,,,,,
Uxw2YFUin_.parta.Pu_459xkH0,count,467,correct,410,incorrect,57,deci_add_to_model,442,,,,,,
_Pd6uU3viE.parta.m7dZmDLyPX,count,466,correct,409,incorrect,57,,,,,,,,
wOSdBvvdc6.parta.9Hl9cLtd-H,count,457,correct,400,incorrect,57,using_correct_piece,279,,,,,,
2gkiZzDe9u.partb.kKmsyDKNlG,count,434,correct,377,incorrect,57,,,,,,,,
Ok-iIHxjgx.parta.fJSjHP4T5N,count,433,correct,376,incorrect,57,dragging_to_add,380,simplifying_mixed_numbers,380,,,,
ChzE6_eQiq.partb.gXgNYpiSzq,count,425,correct,368,incorrect,57,deci_hops_instead_ticks,400,,,,,,
ybEtMwVT6X.partb.f5xPU_s6Pp,count,402,correct,345,incorrect,57,nline_as_whole,346,,,,,,
5WM_NtQxlA.parta.Hkitx9-g2B,count,376,correct,319,incorrect,57,,,,,,,,
qQZqA6CaO_.parta.7GB-2XAt6a,count,367,correct,310,incorrect,57,,,,,,,,
D5K8I70A5c.set1.dRkDnyeJGf,count,364,correct,307,incorrect,57,inverts_numerator_denominator,146,,,,,,
6OuEx8_eRr.partb.AtL4nolAMC,count,364,correct,307,incorrect,57,,,,,,,,
TtAhdTmrrI.partb.cWtdiUh2Qz,count,358,correct,301,incorrect,57,,,,,,,,
NB8TZWRr1C.set1.nJdAXJsXVO,count,342,correct,285,incorrect,57,,,,,,,,
JrmWsSOf9V.partb.gMgxNobbYD,count,325,correct,268,incorrect,57,identifying_gt_lt,253,,,,,,
EDkkwkoA5r.set3.j0QCmKDKCD,count,324,correct,267,incorrect,57,inverts_numerator_denominator,241,,,,,,
qQZqA6CaO_.parta.cvqelRzn1R,count,323,correct,266,incorrect,57,,,,,,,,
NB8TZWRr1C.set1._luycEt4Lo,count,323,correct,266,incorrect,57,,,,,,,,
pdmXXBGzzV.partb.A5zA9yIkFw,count,323,correct,266,incorrect,57,,,,,,,,
X72bsKMj64.parta.2eSooszmQj,count,319,correct,262,incorrect,57,deci_forgot_decimal_point,263,,,,,,
bA4mSkkavF.parta.nFaGjAyTlf,count,318,correct,261,incorrect,57,,,,,,,,
ybQjHvfg2c.set3.fLBsDDLxFP,count,314,correct,257,incorrect,57,,,,,,,,
tCFoIXfgqi.parta.BKJeoWH-ul,count,311,correct,254,incorrect,57,inequality_symbol,253,,,,,,
JrmWsSOf9V.partb.kdVLH_dpuv,count,308,correct,251,incorrect,57,identifying_gt_lt,237,,,,,,
5ao6mIeuIN.lesson57_parta.e6UX_bOO0z,count,307,correct,250,incorrect,57,,,,,,,,
_Pd6uU3viE.parta.766wJrW8Jt,count,296,correct,239,incorrect,57,,,,,,,,
_Pd6uU3viE.parta.SqmE4jfek-,count,292,correct,235,incorrect,57,,,,,,,,
GuzBhjt8BD.parta.MnBJOFYGdY,count,280,correct,223,incorrect,57,identifying_gt_lt,174,,,,,,
1dY0twUf7W.partb.t11AEhSB2X,count,278,correct,221,incorrect,57,,,,,,,,
5ao6mIeuIN.lesson49_3_partb.tqWJe5F4Ec,count,277,correct,220,incorrect,57,,,,,,,,
IYqK7lzetc.all.v6lnhLpv6B,count,269,correct,212,incorrect,57,,,,,,,,
GuzBhjt8BD.l21_bonus.EjwZP9yvQx,count,267,correct,210,incorrect,57,identifying_gt_lt,267,,,,,,
43m4Vhg4IA.partb.iIYnnRXQCi,count,266,correct,209,incorrect,57,,,,,,,,
GuzBhjt8BD.l21_bonus.4mdr3nsQmK,count,265,correct,208,incorrect,57,identifying_gt_lt,265,,,,,,
RHz8dNKlrz.set2.73E65Zj_rV,count,262,correct,205,incorrect,57,,,,,,,,
wnw-ntqg_a.partb.FmrDoACoZ1,count,259,correct,202,incorrect,57,,,,,,,,
ZGz4zWFMiM.l11_parta.rGNNngT3xn,count,248,correct,191,incorrect,57,,,,,,,,
pdmXXBGzzV.partb.wh-SxYRGAJ,count,243,correct,186,incorrect,57,,,,,,,,
oj0IY7eVUz.parta.vuOAw0zoCl,count,237,correct,180,incorrect,57,,,,,,,,
UcDtT72QS4.partb.GTdNqWPHc_,count,233,correct,176,incorrect,57,,,,,,,,
lZweqwwAQ8.partb.r_nvsoUx5Z,count,228,correct,171,incorrect,57,,,,,,,,
hyei4uD81i.parta.16w2vTu6oO,count,222,correct,165,incorrect,57,simplifying_mixed_numbers,201,dragging_to_add_3_circles,201,,,,
wnw-ntqg_a.parta.ZdjPJKoRAn,count,221,correct,164,incorrect,57,,,,,,,,
D5K8I70A5c.set1.bgDDH3eB-S,count,220,correct,163,incorrect,57,inverts_numerator_denominator,143,,,,,,
Lfm8VXz-oF.bonus.BYdnSN2K-x,count,220,correct,163,incorrect,57,,,,,,,,
pf5DlOiORW.parta._4DulJrk7K,count,214,correct,157,incorrect,57,,,,,,,,
Ok-iIHxjgx.partb.rzX1GLZLmP,count,213,correct,156,incorrect,57,dragging_to_add,194,simplifying_mixed_numbers,194,,,,
3h0_24Mi7F.parta.b-6xCO1m-f,count,206,correct,149,incorrect,57,,,,,,,,
D5K8I70A5c.set1.IevDiN8-WS,count,205,correct,148,incorrect,57,inverts_numerator_denominator,146,,,,,,
137Ci4B9Bj.parta.n9G7NvoO9R,count,196,correct,139,incorrect,57,,,,,,,,
QzJINAmgV3.parta.D3B1UYLWI_,count,194,correct,137,incorrect,57,counting_hops_for_division,182,,,,,,
IYqK7lzetc.all.nHWX6cUM-P,count,171,correct,114,incorrect,57,,,,,,,,
pgfxVX_KVH.partb.Bn6AsxfoL0,count,170,correct,113,incorrect,57,simplify_with_common_denom,149,,,,,,
qQZqA6CaO_.parta.PQgKRqgkGw,count,166,correct,109,incorrect,57,,,,,,,,
pgfxVX_KVH.partb.syLatvo6Rh,count,156,correct,99,incorrect,57,simplify_with_common_denom,133,,,,,,
_DtSWXiPwY.bonus.I0ACsRg7Fo,count,154,correct,97,incorrect,57,,,,,,,,
oj0IY7eVUz.parta.KoXyOiwfXr,count,150,correct,93,incorrect,57,,,,,,,,
IYqK7lzetc.all.z5zW8W6IKW,count,149,correct,92,incorrect,57,,,,,,,,
3h0_24Mi7F.parta.bQ1npeTMrA,count,143,correct,86,incorrect,57,,,,,,,,
IGa9AjORsc.partb.z720eQ0U_H,count,140,correct,83,incorrect,57,,,,,,,,
4aSCnZqs4n.set1.u32P4hL_ml,count,133,correct,76,incorrect,57,,,,,,,,
3_bHu3BWOj.parta.hwRO3WdRo0,count,128,correct,71,incorrect,57,,,,,,,,
TsDhQ_oFgq.mixed.53zkWaSjwa,count,127,correct,70,incorrect,57,,,,,,,,
99El86OFG4.parta.rnx1Lj03vu,count,123,correct,66,incorrect,57,,,,,,,,
4aSCnZqs4n.set1.5rLJIaAdkL,count,120,correct,63,incorrect,57,,,,,,,,
UmpyqaYMDd.parta.bXimVKC-Ap,count,118,correct,61,incorrect,57,,,,,,,,
a4Ug3g7Llg.parta.9ZI6GBmGPL,count,106,correct,49,incorrect,57,,,,,,,,
Z_el7cjM6G.l31_8_parta.9ukSYSTlDU,count,103,correct,46,incorrect,57,simplifying_with_bars,90,,,,,,
hWViITy5A0.mixed.ZbdZmPXUYH,count,83,correct,26,incorrect,57,simplifying_fractions,78,,,,,,
48r_kNE2Bb.proper.ZBM8P0YNk2,count,75,correct,18,incorrect,57,simplifying_fractions,66,,,,,,
CXhf_9ZKsr.partb.RUQYiCxGES,count,817,correct,761,incorrect,56,,,,,,,,
ogme0bdOe3.parta.Rbk1MoflET,count,792,correct,736,incorrect,56,,,,,,,,
9CzXG73HCn.partb.p4D0J3YX05,count,558,correct,502,incorrect,56,,,,,,,,
i515AUWimP.partb.cnnl9r8cyO,count,551,correct,495,incorrect,56,mixed_numbers_on_number_line,516,,,,,,
Uxw2YFUin_.parta.OORoo14F54,count,525,correct,469,incorrect,56,deci_add_to_model,508,,,,,,
KSu8gZfCLk.partb.Zh-x3TSHBm,count,513,correct,457,incorrect,56,,,,,,,,
ybQjHvfg2c.set2._z8X0Bw-GW,count,508,correct,452,incorrect,56,,,,,,,,
WB5Xk0YdVb.set1.68h4rBdc5P,count,500,correct,444,incorrect,56,inverts_numerator_denominator,448,,,,,,
al8DI7kI_m.partb.gzdVH_30eT,count,470,correct,414,incorrect,56,,,,,,,,
akWN2bf2o2.bonus.0ITK6BEPQE,count,438,correct,382,incorrect,56,,,,,,,,
LBTI0M9DgQ.set1.IKg99FAhB0,count,433,correct,377,incorrect,56,,,,,,,,
qz1EVZnZb1.partb.5WzyUcYlIl,count,429,correct,373,incorrect,56,,,,,,,,
ybEtMwVT6X.partb.9tCldugqJJ,count,401,correct,345,incorrect,56,nline_as_whole,375,,,,,,
xXRLpqHt26.set1.TeoiwvsuKL,count,397,correct,341,incorrect,56,,,,,,,,
l3sBpErtAH.partb.biLqu5h6Ly,count,396,correct,340,incorrect,56,,,,,,,,
ybQjHvfg2c.set3.COx_2IqXT5,count,369,correct,313,incorrect,56,,,,,,,,
tCFoIXfgqi.parta.59YZbSkj35,count,366,correct,310,incorrect,56,inequality_symbol,313,,,,,,
YCnJ90d2QG.parta.5BnLl2jNzf,count,366,correct,310,incorrect,56,nline_as_whole,311,nline_restart_one,311,,,,
8sJZzW2Ml-.parta.iN7hq_V4PH,count,364,correct,308,incorrect,56,,,,,,,,
EDkkwkoA5r.set3.FOULU7-yn0,count,358,correct,302,incorrect,56,inverts_numerator_denominator,263,,,,,,
pdmXXBGzzV.partb.I4PZ-_mZx_,count,353,correct,297,incorrect,56,,,,,,,,
pefFtJ_8oa.parta.7ll12mMz8U,count,352,correct,296,incorrect,56,,,,,,,,
tFobCPyI3N.parta.FPb7sVPGgK,count,340,correct,284,incorrect,56,,,,,,,,
MwmQMh2Sc3.set1.gXKW_CkYEc,count,332,correct,276,incorrect,56,inverts_numerator_denominator,237,,,,,,
mJndQ5wfUm.parta.mjOLxpFhNf,count,324,correct,268,incorrect,56,numerator_off_by_one_nline,243,modulo_ans,243,num_den_swapped,243,denominator_off_by_one,243
WB5Xk0YdVb.set1.gLFlDbTiAV,count,316,correct,260,incorrect,56,inverts_numerator_denominator,294,,,,,,
a4Ug3g7Llg.partb.unZLfKmd34,count,315,correct,259,incorrect,56,,,,,,,,
x9tw0UBBWG.set1.kqb6h4qskq,count,307,correct,251,incorrect,56,,,,,,,,
VPt7dVKlZR.parta.ZoPbfyp7M1,count,305,correct,249,incorrect,56,,,,,,,,
WB5Xk0YdVb.set1.Lem6Btd_GH,count,297,correct,241,incorrect,56,inverts_numerator_denominator,280,,,,,,
fr4_ecG0fj.partb.lP06xhVc3B,count,290,correct,234,incorrect,56,,,,,,,,
qQZqA6CaO_.parta.1J2P8SQ_6d,count,287,correct,231,incorrect,56,,,,,,,,
eDBWEPT97Y.partb.zFiBz3QV36,count,278,correct,222,incorrect,56,,,,,,,,
_Pd6uU3viE.parta.reOBQTwheq,count,274,correct,218,incorrect,56,,,,,,,,
pdmXXBGzzV.partb.nLaQ16jyY8,count,265,correct,209,incorrect,56,,,,,,,,
J-eIffNTtX.parta.4GxNnLhfK0,count,258,correct,202,incorrect,56,,,,,,,,
QzJINAmgV3.partb._iDpDN-sIb,count,232,correct,176,incorrect,56,counting_hops_for_division,206,,,,,,
JrmWsSOf9V.partb.joX43bkkPy,count,225,correct,169,incorrect,56,identifying_gt_lt,209,,,,,,
D5K8I70A5c.set1.eQsSoIXRrx,count,216,correct,160,incorrect,56,inverts_numerator_denominator,161,,,,,,
UcDtT72QS4.partb.NTYYz1SCC5,count,213,correct,157,incorrect,56,,,,,,,,
rv3Gjmc151.partb.8nGV3DW2xq,count,208,correct,152,incorrect,56,simplifying_bars_2,190,,,,,,
wnw-ntqg_a.partb.jxqnih-bYN,count,205,correct,149,incorrect,56,,,,,,,,
oj0IY7eVUz.parta.O6Xnx1fHAQ,count,204,correct,148,incorrect,56,,,,,,,,
hWViITy5A0.mixed.bee85yvkUU,count,178,correct,122,incorrect,56,simplifying_fractions,172,,,,,,
ybQjHvfg2c.set2.NY4lejfVxs,count,169,correct,113,incorrect,56,,,,,,,,
ybQjHvfg2c.set1.0MWtjhTP6G,count,168,correct,112,incorrect,56,,,,,,,,
3h0_24Mi7F.parta.VE2Sxlr86l,count,146,correct,90,incorrect,56,,,,,,,,
3_bHu3BWOj.parta.DiPajJyZ-c,count,146,correct,90,incorrect,56,,,,,,,,
pet_KLbOxP.bonus10.faHTY1oTEZ,count,146,correct,90,incorrect,56,,,,,,,,
pet_KLbOxP.bonus10.m38pcsnC1A,count,143,correct,87,incorrect,56,,,,,,,,
ybQjHvfg2c.set2.y9a5zVPfQs,count,140,correct,84,incorrect,56,,,,,,,,
X5Gaw--a_S.set1.OgYBFjXMTp,count,138,correct,82,incorrect,56,inverts_numerator_denominator,110,,,,,,
y0Bjb5gTe2.l64_1_partb.k4zFDQkg5p,count,138,correct,82,incorrect,56,,,,,,,,
pEWt3NqOD0.bonus.oZggodf3S6,count,137,correct,81,incorrect,56,,,,,,,,
Fa5jyZYZ4A.parta.BXvwGHzVhh,count,137,correct,81,incorrect,56,,,,,,,,
zICSU-nesR.partb.qlDSZm2gAU,count,136,correct,80,incorrect,56,starting_from_0_nline,127,,,,,,
y0Bjb5gTe2.l64_1_partb.0gLy4cggCt,count,135,correct,79,incorrect,56,,,,,,,,
3h0_24Mi7F.parta.kNFWfImteL,count,133,correct,77,incorrect,56,,,,,,,,
RHz8dNKlrz.set2.MNUOoCtoXB,count,127,correct,71,incorrect,56,,,,,,,,
y2XFFdn1Xk.parta.GOWUPThhFh,count,121,correct,65,incorrect,56,,,,,,,,
4aSCnZqs4n.set1.3h9rHtQlMJ,count,120,correct,64,incorrect,56,,,,,,,,
y0Bjb5gTe2.l64_1_partb.VXcgoAtmlZ,count,119,correct,63,incorrect,56,,,,,,,,
IGa9AjORsc.partb.fGa-j51yCA,count,117,correct,61,incorrect,56,,,,,,,,
ybQjHvfg2c.set2.JfiPnzipQM,count,110,correct,54,incorrect,56,,,,,,,,
c0GZI655Od.partb.g6-iEfoFdK,count,103,correct,47,incorrect,56,,,,,,,,
R3R4lMmecq.partb.V-kDylx05Q,count,1222,correct,1167,incorrect,55,,,,,,,,
ChzE6_eQiq.partb.R5Sh7nJQkd,count,773,correct,718,incorrect,55,deci_hops_instead_ticks,675,,,,,,
Z_el7cjM6G.parta.ScwGZSQLS_,count,673,correct,618,incorrect,55,simplifying_with_bars,609,,,,,,
pEWt3NqOD0.bonus.u0KDJKreba,count,579,correct,524,incorrect,55,,,,,,,,
pEWt3NqOD0.bonus.GlNeWbMvFR,count,577,correct,522,incorrect,55,,,,,,,,
ChzE6_eQiq.partb.IAQksZy8LH,count,526,correct,471,incorrect,55,deci_hops_instead_ticks,469,,,,,,
lkqzXK4iws.set1.MCSI8eq7-w,count,512,correct,457,incorrect,55,inverts_numerator_denominator,470,,,,,,
VPt7dVKlZR.parta.L0Wn4LpA7J,count,505,correct,450,incorrect,55,,,,,,,,
sUJVSxiIq3.partb.OoFYKkCjQg,count,493,correct,438,incorrect,55,,,,,,,,
J-eIffNTtX.parta.ClICEnpGVu,count,493,correct,438,incorrect,55,,,,,,,,
MwmQMh2Sc3.set1.1ZTA-Zieit,count,445,correct,390,incorrect,55,inverts_numerator_denominator,399,,,,,,
oyhEu6WKaJ.parta.i3kw5W7VML,count,438,correct,383,incorrect,55,,,,,,,,
tCFoIXfgqi.parta.Mq9krMdVQo,count,431,correct,376,incorrect,55,inequality_symbol,360,,,,,,
MVm8LssVEm.partb.MF23Pq371U,count,415,correct,360,incorrect,55,,,,,,,,
u-CBkle60M.partb.nsVDuVC_j_,count,413,correct,358,incorrect,55,,,,,,,,
_Pd6uU3viE.parta.edkeUxYbZf,count,396,correct,341,incorrect,55,,,,,,,,
l3sBpErtAH.partb.EzbE74_Vuf,count,389,correct,334,incorrect,55,,,,,,,,
lThU4SNU9q.improper.0aOFJwwU0d,count,385,correct,330,incorrect,55,misplaced_fraction_part_nline,330,,,,,,
pefFtJ_8oa.parta.ihKHr72lJi,count,381,correct,326,incorrect,55,,,,,,,,
MwmQMh2Sc3.set1.saHlgNVht5,count,376,correct,321,incorrect,55,inverts_numerator_denominator,333,,,,,,
wnw-ntqg_a.partb.TgQpnFbjXT,count,373,correct,318,incorrect,55,,,,,,,,
Ok-iIHxjgx.partb.nsnSmA2guh,count,362,correct,307,incorrect,55,dragging_to_add,344,simplifying_mixed_numbers,344,,,,
J-eIffNTtX.parta.u9Ok2rVjNG,count,358,correct,303,incorrect,55,,,,,,,,
ZGz4zWFMiM.parta.0FkVMRO6KY,count,346,correct,291,incorrect,55,,,,,,,,
WB5Xk0YdVb.set1.ItKZs0NS0z,count,343,correct,288,incorrect,55,inverts_numerator_denominator,328,,,,,,
WB5Xk0YdVb.set1._fmhRHiHi6,count,341,correct,286,incorrect,55,inverts_numerator_denominator,328,,,,,,
urBaXsHphv.proper._zaxm-DCAC,count,338,correct,283,incorrect,55,,,,,,,,
HATDZpzLnn.parta.CYfecTT74R,count,335,correct,280,incorrect,55,,,,,,,,
dW-d9MrtB_.l05_1_parta.vfcx5VMSq3,count,330,correct,275,incorrect,55,deci_incorrect_inequality,306,,,,,,
Ok-iIHxjgx.partb.Zl3TJe97jr,count,307,correct,252,incorrect,55,dragging_to_add,293,simplifying_mixed_numbers,293,,,,
GuzBhjt8BD.parta.mULJBbI8Xu,count,300,correct,245,incorrect,55,identifying_gt_lt,199,,,,,,
qQZqA6CaO_.parta.hdrzd9uwHU,count,289,correct,234,incorrect,55,,,,,,,,
s0k8hfjC-Q.partb.9oYowvpwT8,count,282,correct,227,incorrect,55,,,,,,,,
tFobCPyI3N.parta.ERbVxQFlQE,count,279,correct,224,incorrect,55,,,,,,,,
VPt7dVKlZR.parta.m9L1upKrZq,count,273,correct,218,incorrect,55,,,,,,,,
UzLsRFadpq.bonus.kpy4I6mX9M,count,253,correct,198,incorrect,55,,,,,,,,
qz1EVZnZb1.partb.Ddqwxr7AO6,count,252,correct,197,incorrect,55,,,,,,,,
Kd0tpk5ohh.parta.L3hD3YSMHe,count,241,correct,186,incorrect,55,,,,,,,,
MdwVoszrAx.lesson57_partb.h9cX2rM36l,count,231,correct,176,incorrect,55,,,,,,,,
c5Jt-A0ByC.parta.SaQPs8Jehi,count,231,correct,176,incorrect,55,,,,,,,,
rv3Gjmc151.partb.679mzyDtJL,count,222,correct,167,incorrect,55,simplifying_bars_2,197,,,,,,
zo8TjR732A.lesson38_parta.HlVWk0vboG,count,220,correct,165,incorrect,55,,,,,,,,
pf5DlOiORW.parta.Y8mFEXiCeK,count,219,correct,164,incorrect,55,,,,,,,,
Z_el7cjM6G.parta.ff2e4u8rmY,count,219,correct,164,incorrect,55,simplifying_with_bars,159,,,,,,
D5K8I70A5c.set1._sD7X5NoaZ,count,219,correct,164,incorrect,55,inverts_numerator_denominator,137,,,,,,
Kd0tpk5ohh.parta.NGidvVI3J4,count,217,correct,162,incorrect,55,,,,,,,,
J1U_9vfoN5.parta.82D-00D3nv,count,209,correct,154,incorrect,55,,,,,,,,
X5Gaw--a_S.set1.472enpw4il,count,196,correct,141,incorrect,55,inverts_numerator_denominator,154,,,,,,
2Lh3lFNUh9.parta.0uPL8YruZW,count,191,correct,136,incorrect,55,deci_building_tenths,132,,,,,,
JrmWsSOf9V.partb.S7umt9t_kW,count,179,correct,124,incorrect,55,identifying_gt_lt,165,,,,,,
LVQme47A-j.parta.4ZHgysi93n,count,178,correct,123,incorrect,55,,,,,,,,
JOD1-Zij75.partb.Yx4ca8NML8,count,178,correct,123,incorrect,55,,,,,,,,
nFibfUsxn9.partb.FXfhZPVz0P,count,162,correct,107,incorrect,55,only_tenths_entered,149,,,,,,
IYqK7lzetc.all.qhl9D4hP41,count,143,correct,88,incorrect,55,,,,,,,,
3h0_24Mi7F.parta.cDbj9pmKPp,count,139,correct,84,incorrect,55,,,,,,,,
6nBHKepQ3Y.set1.A8RB6QLbte,count,136,correct,81,incorrect,55,,,,,,,,
Lfm8VXz-oF.bonus.JVmO_gJem4,count,133,correct,78,incorrect,55,,,,,,,,
IYqK7lzetc.all.CgV7UucxjB,count,132,correct,77,incorrect,55,,,,,,,,
dW-d9MrtB_.l05_1_parta.v-yb_0rqlK,count,113,correct,58,incorrect,55,deci_incorrect_inequality,106,,,,,,
Z_el7cjM6G.l31_8_parta.eMTjOomO6S,count,102,correct,47,incorrect,55,simplifying_with_bars,94,,,,,,
0iskfAJZSk.multiples.__fqZZUgWq,count,100,correct,45,incorrect,55,,,,,,,,
FSOldX-rL7.partb.NsWSTow_g8,count,777,correct,723,incorrect,54,,,,,,,,
qIkkuC4fAD.partb.wxXhSN6iQa,count,749,correct,695,incorrect,54,,,,,,,,
6OuEx8_eRr.partb.HSxruZC0hN,count,745,correct,691,incorrect,54,,,,,,,,
msmUg4dwGx.partb.glOWcwts7i,count,569,correct,515,incorrect,54,,,,,,,,
ybQjHvfg2c.set3.m7l5LYukJJ,count,540,correct,486,incorrect,54,,,,,,,,
MwmQMh2Sc3.set1.AQMHzWuFyd,count,471,correct,417,incorrect,54,inverts_numerator_denominator,426,,,,,,
2gkiZzDe9u.partb.NRqXsg0m-T,count,462,correct,408,incorrect,54,,,,,,,,
sUJVSxiIq3.partb.ZjyYA6IF1E,count,454,correct,400,incorrect,54,,,,,,,,
lThU4SNU9q.mixed.BHIsGfMUu2,count,452,correct,398,incorrect,54,misplaced_fraction_part_nline,390,simplifying_answers_nline,390,determine_correct_denom_nline,390,,
KSu8gZfCLk.partb.dVaqP5FmCM,count,452,correct,398,incorrect,54,,,,,,,,
ChzE6_eQiq.partb.1bDC8W_LmV,count,437,correct,383,incorrect,54,deci_hops_instead_ticks,387,,,,,,
_Pd6uU3viE.parta.nhDcaWiIja,count,433,correct,379,incorrect,54,,,,,,,,
ybEtMwVT6X.partb.Q7PH2giaBX,count,409,correct,355,incorrect,54,nline_as_whole,363,,,,,,
HQ1r3jGGj3.bonus.vXvVoOxlTV,count,393,correct,339,incorrect,54,,,,,,,,
xXRLpqHt26.set1.k4r48dNoyN,count,390,correct,336,incorrect,54,,,,,,,,
al8DI7kI_m.partb.RFL2r__0NQ,count,382,correct,328,incorrect,54,,,,,,,,
Ok-iIHxjgx.parta.nA-KW7IRk3,count,373,correct,319,incorrect,54,dragging_to_add,338,simplifying_mixed_numbers,338,,,,
PiRuNU0bHe.parta.duPkQepprj,count,369,correct,315,incorrect,54,,,,,,,,
5qwW_IZJIz.partb.aBRW-ToEUW,count,368,correct,314,incorrect,54,,,,,,,,
KdeKa3uZpJ.set1.nnyOZD1VJy,count,358,correct,304,incorrect,54,,,,,,,,
d5o_WGmv4g.partb.ywJxFd56lq,count,357,correct,303,incorrect,54,,,,,,,,
PiRuNU0bHe.parta.M-wGrwd0TI,count,348,correct,294,incorrect,54,,,,,,,,
JrmWsSOf9V.partb.D3AEmBJLRE,count,347,correct,293,incorrect,54,identifying_gt_lt,328,,,,,,
J1U_9vfoN5.parta.zJukHC_YBS,count,339,correct,285,incorrect,54,,,,,,,,
tFobCPyI3N.parta.4NmarEu1hB,count,327,correct,273,incorrect,54,,,,,,,,
